﻿01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,09. Símbolo,10. Valor,Max. 08. Escala 
2008.0,,Torres Vedras,Município,,,,,192.3, pessoas por km2
2008.0,,Trancoso,Município,,,,,28.0, pessoas por km2
2008.0,,Trofa,Município,,,,,541.5, pessoas por km2
2008.0,,Vagos,Município,,,,,138.1, pessoas por km2
2008.0,,Vale de Cambra,Município,,,,,159.5, pessoas por km2
2008.0,,Valença,Município,,,,,121.1, pessoas por km2
2008.0,,Valongo,Município,,,,,1234.5, pessoas por km2
2008.0,,Valpaços,Município,,,,,32.1, pessoas por km2
2008.0,,Velas,Município,,,,,46.7, pessoas por km2
2008.0,,Vendas Novas,Município,,,,,53.4, pessoas por km2
2008.0,,Viana do Alentejo,Município,,,,,14.6, pessoas por km2
2008.0,,Viana do Castelo,Município,,,,,280.4, pessoas por km2
2008.0,,Vidigueira,Município,,,,,18.9, pessoas por km2
2008.0,,Vieira do Minho,Município,,,,,61.6, pessoas por km2
2008.0,,Vila da Praia da Vitória,Município,,,,,130.2, pessoas por km2
2008.0,,Vila de Rei,Município,,,,,18.1, pessoas por km2
2008.0,,Vila do Bispo,Município,,,,,29.4, pessoas por km2
2008.0,,Vila do Conde,Município,,,,,529.4, pessoas por km2
2008.0,,Vila do Porto,Município,,,,,57.7, pessoas por km2
2008.0,,Vila Flor,Município,,,,,26.2, pessoas por km2
2008.0,,Vila Franca de Xira,Município,,,,,422.7, pessoas por km2
2008.0,,Vila Franca do Campo,Município,,,,,144.1, pessoas por km2
2008.0,,Vila Nova da Barquinha,Município,,,,,149.2, pessoas por km2
2008.0,,Vila Nova de Cerveira,Município,,,,,85.1, pessoas por km2
2008.0,,Vila Nova de Famalicão,Município,,,,,662.3, pessoas por km2
2008.0,,Vila Nova de Foz Côa,Município,,,,,19.0, pessoas por km2
2008.0,,Vila Nova de Gaia,Município,,,,,1788.9, pessoas por km2
2008.0,,Vila Nova de Paiva,Município,,,,,30.8, pessoas por km2
2008.0,,Vila Nova de Poiares,Município,,,,,85.9, pessoas por km2
2008.0,,Vila Pouca de Aguiar,Município,,,,,31.2, pessoas por km2
2008.0,,Vila Real,Município,,,,,136.5, pessoas por km2
2008.0,,Vila Real de Santo António,Município,,,,,309.5, pessoas por km2
2008.0,,Vila Velha de Ródão,Município,,,,,11.0, pessoas por km2
2008.0,,Vila Verde,Município,,,,,209.8, pessoas por km2
2008.0,,Vila Viçosa,Município,,,,,43.5, pessoas por km2
2008.0,,Vimioso,Município,,,,,10.0, pessoas por km2
2008.0,,Vinhais,Município,,,,,13.6, pessoas por km2
2008.0,,Viseu,Município,,,,,194.0, pessoas por km2
2008.0,,Vizela,Município,,,,,958.7, pessoas por km2
2008.0,,Vouzela,Município,,,,,56.3, pessoas por km2
2009.0,,Abrantes,Município,,,,,55.7, pessoas por km2
2009.0,,Águeda,Município,,,,,143.1, pessoas por km2
2009.0,,Aguiar da Beira,Município,,,,,27.0, pessoas por km2
2009.0,,Alandroal,Município,,,,,11.0, pessoas por km2
2009.0,,Albergaria-a-Velha,Município,,,,,158.9, pessoas por km2
2009.0,,Albufeira,Município,,,,,283.5, pessoas por km2
2009.0,,Alcácer do Sal,Município,,,,,8.8, pessoas por km2
2009.0,,Alcanena,Município,,,,,109.8, pessoas por km2
2009.0,,Alcobaça,Município,,,,,139.3, pessoas por km2
2009.0,,Alcochete,Município,,,,,133.2, pessoas por km2
2009.0,,Alcoutim,Município,,,,,5.2, pessoas por km2
2009.0,,Alenquer,Município,,,,,141.2, pessoas por km2
2009.0,,Alfândega da Fé,Município,,,,,16.2, pessoas por km2
2009.0,,Alijó,Município,,,,,41.1, pessoas por km2
2009.0,,Aljezur,Município,,,,,18.0, pessoas por km2
2009.0,,Aljustrel,Município,,,,,20.5, pessoas por km2
2009.0,,Almada,Município,,,,,2464.8, pessoas por km2
2009.0,,Almeida,Município,,,,,14.3, pessoas por km2
2009.0,,Almeirim,Município,,,,,104.9, pessoas por km2
2009.0,,Almodôvar,Município,,,,,9.7, pessoas por km2
2009.0,,Alpiarça,Município,,,,,81.6, pessoas por km2
2009.0,,Alter do Chão,Município,,,,,10.0, pessoas por km2
2009.0,,Alvaiázere,Município,,,,,46.2, pessoas por km2
2009.0,,Alvito,Município,,,,,9.6, pessoas por km2
2009.0,,Amadora,Município,,,,,7370.3, pessoas por km2
2009.0,,Amarante,Município,,,,,188.9, pessoas por km2
2009.0,,Amares,Município,,,,,231.2, pessoas por km2
2009.0,,Anadia,Município,,,,,136.2, pessoas por km2
2009.0,,Angra do Heroísmo,Município,,,,,148.8, pessoas por km2
2009.0,,Ansião,Município,,,,,75.4, pessoas por km2
2009.0,,Arcos de Valdevez,Município,,,,,51.8, pessoas por km2
2009.0,,Arganil,Município,,,,,37.1, pessoas por km2
2009.0,,Armamar,Município,,,,,55.2, pessoas por km2
2009.0,,Arouca,Município,,,,,68.8, pessoas por km2
2009.0,,Arraiolos,Município,,,,,10.8, pessoas por km2
2009.0,,Arronches,Município,,,,,10.2, pessoas por km2
2009.0,,Arruda dos Vinhos,Município,,,,,168.0, pessoas por km2
2009.0,,Aveiro,Município,,,,,395.4, pessoas por km2
2009.0,,Avis,Município,,,,,7.7, pessoas por km2
2009.0,,Azambuja,Município,,,,,82.9, pessoas por km2
2009.0,,Baião,Município,,,,,119.5, pessoas por km2
2009.0,,Barcelos,Município,,,,,319.7, pessoas por km2
2009.0,,Barrancos,Município,,,,,11.0, pessoas por km2
2009.0,,Barreiro,Município,,,,,2170.1, pessoas por km2
2009.0,,Batalha,Município,,,,,152.4, pessoas por km2
2009.0,,Beja,Município,,,,,31.4, pessoas por km2
2009.0,,Belmonte,Município,,,,,58.5, pessoas por km2
2009.0,,Benavente,Município,,,,,54.6, pessoas por km2
2009.0,,Bombarral,Município,,,,,145.6, pessoas por km2
2009.0,,Borba,Município,,,,,51.1, pessoas por km2
2009.0,,Boticas,Município,,,,,18.2, pessoas por km2
2009.0,,Braga,Município,,,,,983.7, pessoas por km2
2009.0,,Bragança,Município,,,,,30.2, pessoas por km2
2009.0,,Cabeceiras de Basto,Município,,,,,70.0, pessoas por km2
2009.0,,Cadaval,Município,,,,,81.4, pessoas por km2
2009.0,,Caldas da Rainha,Município,,,,,201.9, pessoas por km2
2009.0,,Calheta [R.A.A.],Município,,,,,30.4, pessoas por km2
2009.0,,Calheta [R.A.M.],Município,,,,,104.3, pessoas por km2
2009.0,,Câmara de Lobos,Município,,,,,684.9, pessoas por km2
2009.0,,Caminha,Município,,,,,123.3, pessoas por km2
2009.0,,Campo Maior,Município,,,,,34.4, pessoas por km2
2009.0,,Cantanhede,Município,,,,,94.4, pessoas por km2
2009.0,,Carrazeda de Ansiães,Município,,,,,23.5, pessoas por km2
2009.0,,Carregal do Sal,Município,,,,,84.9, pessoas por km2
2009.0,,Cartaxo,Município,,,,,154.7, pessoas por km2
2009.0,,Cascais,Município,,,,,2085.2, pessoas por km2
2009.0,,Castanheira de Pêra,Município,,,,,48.9, pessoas por km2
2009.0,,Castelo Branco,Município,,,,,39.1, pessoas por km2
2009.0,,Castelo de Paiva,Município,,,,,146.9, pessoas por km2
2009.0,,Castelo de Vide,Município,,,,,13.1, pessoas por km2
2009.0,,Castro Daire,Município,,,,,41.1, pessoas por km2
2009.0,,Castro Marim,Município,,,,,22.4, pessoas por km2
2009.0,,Castro Verde,Município,,,,,12.9, pessoas por km2
2009.0,,Celorico da Beira,Município,,,,,31.8, pessoas por km2
2009.0,,Celorico de Basto,Município,,,,,111.7, pessoas por km2
2009.0,,Chamusca,Município,,,,,13.8, pessoas por km2
2009.0,,Chaves,Município,,,,,70.7, pessoas por km2
2009.0,,Cinfães,Município,,,,,86.7, pessoas por km2
2009.0,,Coimbra,Município,,,,,451.8, pessoas por km2
2009.0,,Condeixa-a-Nova,Município,,,,,122.2, pessoas por km2
2009.0,,Constância,Município,,,,,50.1, pessoas por km2
2009.0,,Coruche,Município,,,,,18.1, pessoas por km2
2009.0,,Corvo,Município,,,,,24.4, pessoas por km2
2009.0,,Covilhã,Município,,,,,94.1, pessoas por km2
2009.0,,Crato,Município,,,,,9.5, pessoas por km2
2009.0,,Cuba,Município,,,,,28.5, pessoas por km2
2009.0,,Elvas,Município,,,,,36.7, pessoas por km2
2009.0,,Entroncamento,Município,,,,,1462.3, pessoas por km2
2009.0,,Espinho,Município,,,,,1526.8, pessoas por km2
2009.0,,Esposende,Município,,,,,359.9, pessoas por km2
2009.0,,Estarreja,Município,,,,,251.2, pessoas por km2
2009.0,,Estremoz,Município,,,,,28.2, pessoas por km2
2009.0,,Évora,Município,,,,,43.4, pessoas por km2
2009.0,,Fafe,Município,,,,,233.2, pessoas por km2
2009.0,,Faro,Município,,,,,317.6, pessoas por km2
2009.0,,Felgueiras,Município,,,,,504.1, pessoas por km2
2009.0,,Ferreira do Alentejo,Município,,,,,12.9, pessoas por km2
2009.0,,Ferreira do Zêzere,Município,,,,,45.8, pessoas por km2
2009.0,,Figueira da Foz,Município,,,,,164.6, pessoas por km2
2009.0,,Figueira de Castelo Rodrigo,Município,,,,,12.6, pessoas por km2
2009.0,,Figueiró dos Vinhos,Município,,,,,36.4, pessoas por km2
2009.0,,Fornos de Algodres,Município,,,,,38.7, pessoas por km2
2009.0,,Freixo de Espada à Cinta,Município,,,,,15.7, pessoas por km2
2009.0,,Fronteira,Município,,,,,14.0, pessoas por km2
2009.0,,Funchal,Município,,,,,1465.7, pessoas por km2
2009.0,,Fundão,Município,,,,,42.3, pessoas por km2
2009.0,,Gavião,Município,,,,,14.3, pessoas por km2
2009.0,,Góis,Município,,,,,16.5, pessoas por km2
2009.0,,Golegã,Município,,,,,71.9, pessoas por km2
2009.0,,Gondomar,Município,,,,,1277.0, pessoas por km2
2009.0,,Gouveia,Município,,,,,47.7, pessoas por km2
2009.0,,Grândola,Município,,,,,18.1, pessoas por km2
2009.0,,Guarda,Município,,,,,60.2, pessoas por km2
2009.0,,Guimarães,Município,,,,,659.7, pessoas por km2
2009.0,,Horta,Município,,,,,86.8, pessoas por km2
2009.0,,Idanha-a-Nova,Município,,,,,7.1, pessoas por km2
2009.0,,Ílhavo,Município,,,,,524.6, pessoas por km2
2009.0,,Lagoa,Município,,,,,258.0, pessoas por km2
2009.0,,Lagoa [R.A.A.],Município,,,,,316.3, pessoas por km2
2009.0,,Lagos,Município,,,,,143.2, pessoas por km2
2009.0,,Lajes das Flores,Município,,,,,21.6, pessoas por km2
2009.0,,Lajes do Pico,Município,,,,,30.6, pessoas por km2
2009.0,,Lamego,Município,,,,,163.2, pessoas por km2
2009.0,,Leiria,Município,,,,,223.9, pessoas por km2
2009.0,,Lisboa,Município,,,,,6476.6, pessoas por km2
2009.0,,Loulé,Município,,,,,91.0, pessoas por km2
2009.0,,Loures,Município,,,,,1207.6, pessoas por km2
2009.0,,Lourinhã,Município,,,,,173.8, pessoas por km2
2009.0,,Lousã,Município,,,,,126.2, pessoas por km2
2009.0,,Lousada,Município,,,,,492.8, pessoas por km2
2009.0,,Mação,Município,,,,,18.8, pessoas por km2
2009.0,,Macedo de Cavaleiros,Município,,,,,22.9, pessoas por km2
2009.0,,Machico,Município,,,,,320.9, pessoas por km2
2009.0,,Madalena,Município,,,,,41.3, pessoas por km2
2009.0,,Mafra,Município,,,,,254.8, pessoas por km2
2009.0,,Maia,Município,,,,,1614.1, pessoas por km2
2009.0,,Mangualde,Município,,,,,91.5, pessoas por km2
2009.0,,Manteigas,Município,,,,,28.9, pessoas por km2
2009.0,,Marco de Canaveses,Município,,,,,265.5, pessoas por km2
2009.0,,Marinha Grande,Município,,,,,205.4, pessoas por km2
2009.0,,Marvão,Município,,,,,23.2, pessoas por km2
2009.0,,Matosinhos,Município,,,,,2815.3, pessoas por km2
2009.0,,Mealhada,Município,,,,,185.6, pessoas por km2
2009.0,,Mêda,Município,,,,,18.6, pessoas por km2
2009.0,,Melgaço,Município,,,,,39.3, pessoas por km2
2009.0,,Mértola,Município,,,,,5.8, pessoas por km2
2009.0,,Mesão Frio,Município,,,,,169.5, pessoas por km2
2009.0,,Mira,Município,,,,,101.2, pessoas por km2
2009.0,,Miranda do Corvo,Município,,,,,104.2, pessoas por km2
2009.0,,Miranda do Douro,Município,,,,,15.6, pessoas por km2
2009.0,,Mirandela,Município,,,,,36.7, pessoas por km2
2009.0,,Mogadouro,Município,,,,,12.8, pessoas por km2
2009.0,,Moimenta da Beira,Município,,,,,47.0, pessoas por km2
2009.0,,Moita,Município,,,,,1199.7, pessoas por km2
2009.0,,Monção,Município,,,,,91.8, pessoas por km2
2009.0,,Monchique,Município,,,,,15.6, pessoas por km2
2009.0,,Mondim de Basto,Município,,,,,44.5, pessoas por km2
2009.0,,Monforte,Município,,,,,8.0, pessoas por km2
2009.0,,Montalegre,Município,,,,,13.4, pessoas por km2
2009.0,,Montemor-o-Novo,Município,,,,,14.3, pessoas por km2
2009.0,,Montemor-o-Velho,Município,,,,,114.1, pessoas por km2
2009.0,,Montijo,Município,,,,,143.4, pessoas por km2
2009.0,,Mora,Município,,,,,11.5, pessoas por km2
2009.0,,Mortágua,Município,,,,,38.7, pessoas por km2
2009.0,,Moura,Município,,,,,16.0, pessoas por km2
2009.0,,Mourão,Município,,,,,9.8, pessoas por km2
2009.0,,Murça,Município,,,,,31.9, pessoas por km2
2009.0,,Murtosa,Município,,,,,143.9, pessoas por km2
2009.0,,Nazaré,Município,,,,,184.2, pessoas por km2
2009.0,,Nelas,Município,,,,,112.2, pessoas por km2
2009.0,,Nisa,Município,,,,,13.2, pessoas por km2
2009.0,,Nordeste,Município,,,,,49.5, pessoas por km2
2009.0,,Óbidos,Município,,,,,82.5, pessoas por km2
2009.0,,Odemira,Município,,,,,15.2, pessoas por km2
2009.0,,Odivelas,Município,,,,,5436.1, pessoas por km2
2009.0,,Oeiras,Município,,,,,3735.9, pessoas por km2
2009.0,,Oleiros,Município,,,,,12.4, pessoas por km2
2009.0,,Olhão,Município,,,,,343.2, pessoas por km2
2009.0,,Oliveira de Azeméis,Município,,,,,429.2, pessoas por km2
2009.0,,Oliveira de Frades,Município,,,,,71.1, pessoas por km2
2009.0,,Oliveira do Bairro,Município,,,,,261.9, pessoas por km2
2009.0,,Oliveira do Hospital,Município,,,,,89.9, pessoas por km2
2009.0,,Ourém,Município,,,,,110.8, pessoas por km2
2009.0,,Ourique,Município,,,,,8.3, pessoas por km2
2009.0,,Ovar,Município,,,,,376.1, pessoas por km2
2009.0,,Paços de Ferreira,Município,,,,,791.6, pessoas por km2
2009.0,,Palmela,Município,,,,,133.1, pessoas por km2
2009.0,,Pampilhosa da Serra,Município,,,,,11.6, pessoas por km2
2009.0,,Paredes,Município,,,,,554.0, pessoas por km2
2009.0,,Paredes de Coura,Município,,,,,67.1, pessoas por km2
2009.0,,Pedrógão Grande,Município,,,,,31.0, pessoas por km2
2009.0,,Penacova,Município,,,,,71.3, pessoas por km2
2009.0,,Penafiel,Município,,,,,341.7, pessoas por km2
2009.0,,Penalva do Castelo,Município,,,,,60.3, pessoas por km2
2009.0,,Penamacor,Município,,,,,10.4, pessoas por km2
2009.0,,Penedono,Município,,,,,22.6, pessoas por km2
2009.0,,Penela,Município,,,,,44.9, pessoas por km2
2009.0,,Peniche,Município,,,,,358.7, pessoas por km2
2009.0,,Peso da Régua,Município,,,,,183.1, pessoas por km2
2009.0,,Pinhel,Município,,,,,20.2, pessoas por km2
2009.0,,Pombal,Município,,,,,88.8, pessoas por km2
2009.0,,Ponta Delgada,Município,,,,,294.8, pessoas por km2
2009.0,,Ponta do Sol,Município,,,,,190.9, pessoas por km2
2009.0,,Ponte da Barca,Município,,,,,67.1, pessoas por km2
2009.0,,Ponte de Lima,Município,,,,,136.8, pessoas por km2
2009.0,,Ponte de Sor,Município,,,,,20.2, pessoas por km2
2009.0,,Portalegre,Município,,,,,56.2, pessoas por km2
2009.0,,Portel,Município,,,,,10.9, pessoas por km2
2009.0,,Portimão,Município,,,,,299.9, pessoas por km2
2009.0,,Porto,Município,,,,,5843.3, pessoas por km2
2009.0,,Porto de Mós,Município,,,,,93.2, pessoas por km2
2009.0,,Porto Moniz,Município,,,,,33.3, pessoas por km2
2009.0,,Porto Santo,Município,,,,,126.5, pessoas por km2
2009.0,,Póvoa de Lanhoso,Município,,,,,166.3, pessoas por km2
2009.0,,Póvoa de Varzim,Município,,,,,776.0, pessoas por km2
2009.0,,Povoação,Município,,,,,60.1, pessoas por km2
2009.0,,Proença-a-Nova,Município,,,,,21.5, pessoas por km2
2009.0,,Redondo,Município,,,,,19.2, pessoas por km2
2009.0,,Reguengos de Monsaraz,Município,,,,,23.5, pessoas por km2
2009.0,,Resende,Município,,,,,93.5, pessoas por km2
2009.0,,Ribeira Brava,Município,,,,,204.6, pessoas por km2
2009.0,,Ribeira de Pena,Município,,,,,30.7, pessoas por km2
2009.0,,Ribeira Grande,Município,,,,,176.1, pessoas por km2
2009.0,,Rio Maior,Município,,,,,77.9, pessoas por km2
2009.0,,Sabrosa,Município,,,,,41.2, pessoas por km2
2009.0,,Sabugal,Município,,,,,15.6, pessoas por km2
2009.0,,Salvaterra de Magos,Município,,,,,90.3, pessoas por km2
2009.0,,Santa Comba Dão,Município,,,,,104.7, pessoas por km2
2009.0,,Santa Cruz,Município,,,,,513.1, pessoas por km2
2009.0,,Santa Cruz da Graciosa,Município,,,,,73.5, pessoas por km2
2009.0,,Santa Cruz das Flores,Município,,,,,32.7, pessoas por km2
2009.0,,Santa Maria da Feira,Município,,,,,646.5, pessoas por km2
2009.0,,Santa Marta de Penaguião,Município,,,,,108.2, pessoas por km2
2009.0,,Santana,Município,,,,,82.4, pessoas por km2
2009.0,,Santarém,Município,,,,,111.7, pessoas por km2
2009.0,,Santiago do Cacém,Município,,,,,28.3, pessoas por km2
2009.0,,Santo Tirso,Município,,,,,527.2, pessoas por km2
2009.0,,São Brás de Alportel,Município,,,,,69.1, pessoas por km2
2009.0,,São João da Madeira,Município,,,,,2739.0, pessoas por km2
2009.0,,São João da Pesqueira,Município,,,,,30.1, pessoas por km2
2009.0,,São Pedro do Sul,Município,,,,,48.9, pessoas por km2
2009.0,,São Roque do Pico,Município,,,,,24.0, pessoas por km2
2009.0,,São Vicente,Município,,,,,73.7, pessoas por km2
2009.0,,Sardoal,Município,,,,,43.1, pessoas por km2
2009.0,,Sátão,Município,,,,,62.4, pessoas por km2
2009.0,,Seia,Município,,,,,57.6, pessoas por km2
2009.0,,Seixal,Município,,,,,1650.7, pessoas por km2
2009.0,,Sernancelhe,Município,,,,,25.2, pessoas por km2
2009.0,,Serpa,Município,,,,,14.3, pessoas por km2
2009.0,,Sertã,Município,,,,,35.9, pessoas por km2
2009.0,,Sesimbra,Município,,,,,247.7, pessoas por km2
2009.0,,Setúbal,Município,,,,,524.1, pessoas por km2
2009.0,,Sever do Vouga,Município,,,,,95.7, pessoas por km2
2009.0,,Silves,Município,,,,,54.2, pessoas por km2
2009.0,,Sines,Município,,,,,70.1, pessoas por km2
2009.0,,Sintra,Município,,,,,1180.8, pessoas por km2
2009.0,,Sobral de Monte Agraço,Município,,,,,193.0, pessoas por km2
2009.0,,Soure,Município,,,,,73.6, pessoas por km2
2009.0,,Sousel,Município,,,,,18.5, pessoas por km2
2009.0,,Tábua,Município,,,,,61.0, pessoas por km2
2009.0,,Tabuaço,Município,,,,,48.0, pessoas por km2
2009.0,,Tarouca,Município,,,,,81.2, pessoas por km2
2009.0,,Tavira,Município,,,,,43.0, pessoas por km2
2009.0,,Terras de Bouro,Município,,,,,26.8, pessoas por km2
2009.0,,Tomar,Município,,,,,116.8, pessoas por km2
2009.0,,Tondela,Município,,,,,79.0, pessoas por km2
2009.0,,Torre de Moncorvo,Município,,,,,16.5, pessoas por km2
2009.0,,Torres Novas,Município,,,,,136.4, pessoas por km2
2009.0,,Torres Vedras,Município,,,,,194.1, pessoas por km2
2009.0,,Trancoso,Município,,,,,27.8, pessoas por km2
2009.0,,Trofa,Município,,,,,542.6, pessoas por km2
2009.0,,Vagos,Município,,,,,138.4, pessoas por km2
2009.0,,Vale de Cambra,Município,,,,,158.1, pessoas por km2
2009.0,,Valença,Município,,,,,120.9, pessoas por km2
2009.0,,Valongo,Município,,,,,1242.8, pessoas por km2
2009.0,,Valpaços,Município,,,,,31.5, pessoas por km2
2009.0,,Velas,Município,,,,,46.5, pessoas por km2
2009.0,,Vendas Novas,Município,,,,,53.4, pessoas por km2
2009.0,,Viana do Alentejo,Município,,,,,14.6, pessoas por km2
2009.0,,Viana do Castelo,Município,,,,,280.0, pessoas por km2
2009.0,,Vidigueira,Município,,,,,18.9, pessoas por km2
2009.0,,Vieira do Minho,Município,,,,,60.6, pessoas por km2
2009.0,,Vila da Praia da Vitória,Município,,,,,130.3, pessoas por km2
2009.0,,Vila de Rei,Município,,,,,18.1, pessoas por km2
2009.0,,Vila do Bispo,Município,,,,,29.4, pessoas por km2
2009.0,,Vila do Conde,Município,,,,,531.9, pessoas por km2
2009.0,,Vila do Porto,Município,,,,,57.6, pessoas por km2
2009.0,,Vila Flor,Município,,,,,25.7, pessoas por km2
2009.0,,Vila Franca de Xira,Município,,,,,426.8, pessoas por km2
2009.0,,Vila Franca do Campo,Município,,,,,144.0, pessoas por km2
2009.0,,Vila Nova da Barquinha,Município,,,,,148.4, pessoas por km2
2009.0,,Vila Nova de Cerveira,Município,,,,,85.4, pessoas por km2
2009.0,,Vila Nova de Famalicão,Município,,,,,663.7, pessoas por km2
2009.0,,Vila Nova de Foz Côa,Município,,,,,18.7, pessoas por km2
2009.0,,Vila Nova de Gaia,Município,,,,,1794.0, pessoas por km2
2009.0,,Vila Nova de Paiva,Município,,,,,30.2, pessoas por km2
2009.0,,Vila Nova de Poiares,Município,,,,,86.1, pessoas por km2
2009.0,,Vila Pouca de Aguiar,Município,,,,,30.7, pessoas por km2
2009.0,,Vila Real,Município,,,,,136.8, pessoas por km2
2009.0,,Vila Real de Santo António,Município,,,,,311.2, pessoas por km2
2009.0,,Vila Velha de Ródão,Município,,,,,10.9, pessoas por km2
2009.0,,Vila Verde,Município,,,,,210.1, pessoas por km2
2009.0,,Vila Viçosa,Município,,,,,43.2, pessoas por km2
2009.0,,Vimioso,Município,,,,,9.9, pessoas por km2
2009.0,,Vinhais,Município,,,,,13.4, pessoas por km2
2009.0,,Viseu,Município,,,,,195.1, pessoas por km2
2009.0,,Vizela,Município,,,,,960.8, pessoas por km2
2009.0,,Vouzela,Município,,,,,55.4, pessoas por km2
2010.0,,Abrantes,Município,,,,,55.2, pessoas por km2
2010.0,,Águeda,Município,,,,,142.5, pessoas por km2
2010.0,,Aguiar da Beira,Município,,,,,26.6, pessoas por km2
2010.0,,Alandroal,Município,,,,,10.8, pessoas por km2
2010.0,,Albergaria-a-Velha,Município,,,,,159.2, pessoas por km2
2010.0,,Albufeira,Município,,,,,290.0, pessoas por km2
2010.0,,Alcácer do Sal,Município,,,,,8.7, pessoas por km2
